4,Women's Premier League - 2024,05/05/2024,Doncaster Hockey Centre,DON,14:00,Doncaster Hockey Club,Footscray Hockey Club
4,Men's Premier League - 2024,05/05/2024,Doncaster Hockey Centre,DON,15:30,Doncaster Hockey Club,Footscray Hockey Club
4,Men's Premier League Reserves - 2024,05/05/2024,Doncaster Hockey Centre,DON,17:00,Doncaster Hockey Club,Footscray Hockey Club
4,Men's Pennant A - 2024,05/05/2024,Elgar Park,ELG,12:30,KBH Brumbies Hockey Club,Essendon Hockey
4,Women's Metro 1 East - 2024,05/05/2024,Elgar Park,ELG,14:00,Old Xaverians Hockey Club,Maccabi Hockey Club
4,Women's Pennant E South East - 2024,05/05/2024,Elwood,ELW,11:00,MCC Hockey Section,Camberwell Hockey Club
4,Men's Metro 2 East - 2024,05/05/2024,Elwood,ELW,12:30,Maccabi Hockey Club,Greensborough Hockey Club
4,Men's Vic League 3 North West - 2024,05/05/2024,Elwood,ELW,14:00,Maccabi Hockey Club,Old Trinity Grammarians Hockey Club
4,Men's Pennant D South East - 2024,05/05/2024,Elwood,ELW,15:30,MCC Hockey Section,Monash University Hockey Club
4,Men's Metro 1 East - 2024,05/05/2024,Elwood,ELW,17:00,MCC Hockey Section,Glen Eira Hockey Club
4,Women's Pennant D North West - 2024,05/05/2024,Footscray Hockey Club,ASF,12:30,Footscray Hockey Club,PEGS Hockey Club
4,Women's Pennant C - 2024,05/05/2024,Footscray Hockey Club,ASF,14:00,Footscray Hockey Club,Camberwell Hockey Club
4,Women's Pennant E North West - 2024,05/05/2024,Footscray Hockey Club,ASF,15:30,Footscray Hockey Club,Altona Hockey Club
4,Men's Metro 1 North West - 2024,05/05/2024,Footscray Hockey Club,BSF,12:30,Footscray Hockey Club,Craigieburn Falcons Hockey Club
4,Men's Metro 2 North West - 2024,05/05/2024,Footscray Hockey Club,BSF,14:00,Footscray Hockey Club,Melton Hockey Club
4,Men's Pennant D North West - 2024,05/05/2024,Footscray Hockey Club,BSF,15:30,Footscray Hockey Club,PEGS Hockey Club
4,Women's Metro 1 North West - 2024,05/05/2024,Footscray Hockey Club,BSF,17:00,Footscray Hockey Club,Melton Hockey Club
4,Men's Premier League Reserves - 2024,05/05/2024,Hawthorn Malvern Hockey Centre,H-1,12:30,Hawthorn Hockey Club,KBH Brumbies Hockey Club
4,Men's Premier League - 2024,05/05/2024,Hawthorn Malvern Hockey Centre,H-1,14:00,Hawthorn Hockey Club,KBH Brumbies Hockey Club
4,Women's Premier League - 2024,05/05/2024,Hawthorn Malvern Hockey Centre,H-1,15:30,Hawthorn Hockey Club,KBH Brumbies Hockey Club
4,Women's Premier League Reserves - 2024,05/05/2024,Hawthorn Malvern Hockey Centre,H-1,17:00,Hawthorn Hockey Club,KBH Brumbies Hockey Club
4,Women's Pennant B - 2024,05/05/2024,Hawthorn Malvern Hockey Centre,H-2,12:30,Hawthorn Hockey Club,MCC Hockey Section
4,Women's Pennant A - 2024,05/05/2024,Hawthorn Malvern Hockey Centre,H-2,14:00,Hawthorn Hockey Club,KBH Brumbies Hockey Club
4,Men's Pennant A - 2024,05/05/2024,Hawthorn Malvern Hockey Centre,H-2,15:30,Hawthorn Hockey Club,Greensborough Hockey Club
4,Women's Pennant A - 2024,05/05/2024,Hedley Hull Field,HHF,11:00,Waverley Hockey Club,Toorak East Malvern Hockey Club
4,Women's Premier League Reserves - 2024,05/05/2024,Hedley Hull Field,HHF,12:30,Waverley Hockey Club,Mentone Hockey Club
4,Women's Premier League - 2024,05/05/2024,Hedley Hull Field,HHF,14:00,Waverley Hockey Club,Mentone Hockey Club
4,Men's Premier League - 2024,05/05/2024,Hedley Hull Field,HHF,15:30,Waverley Hockey Club,Toorak East Malvern Hockey Club
4,Men's Premier League Reserves - 2024,05/05/2024,Hedley Hull Field,HHF,17:00,Waverley Hockey Club,Toorak East Malvern Hockey Club
4,Women's Vic League 2 - 2024,05/05/2024,Hume Hockey Centre,HUM,14:00,Craigieburn Falcons Hockey Club,RMIT Hockey Club
4,Women's Pennant E North West - 2024,05/05/2024,La Trobe Hockey Centre,LAT,12:30,La Trobe University Hockey Club,PEGS Hockey Club
4,Men's Pennant E North West - 2024,05/05/2024,La Trobe Hockey Centre,LAT,14:00,La Trobe University Hockey Club,Brunswick Hockey Club
4,Men's Metro 2 North West - 2024,05/05/2024,La Trobe Hockey Centre,LAT,15:30,La Trobe University Hockey Club,Brunswick Hockey Club
4,Men's Pennant E South East - 2024,05/05/2024,Melbourne High School,MHS,12:30,MCC Hockey Section,Powerhouse & St Kilda Hockey Club
4,Men's Pennant B - 2024,05/05/2024,Melbourne High School,MHS,14:00,MCC Hockey Section,Doncaster Hockey Club
4,Men's Pennant A - 2024,05/05/2024,Melbourne High School,MHS,15:30,MCC Hockey Section,Doncaster Hockey Club
4,Men's Pennant C - 2024,05/05/2024,Melbourne High School,MHS,17:00,MCC Hockey Section,Southern United Hockey Club
4,Women's Metro 1 North West - 2024,05/05/2024,Melton Hockey Ground,MEL,14:00,Caroline Springs Hockey Club,RMIT Hockey Club
4,Men's Pennant C - 2024,05/05/2024,Mentone Grammar Playing Fields,MNT,12:30,Mentone Hockey Club,Greensborough Hockey Club
4,Men's Pennant B - 2024,05/05/2024,Mentone Grammar Playing Fields,MNT,14:00,Mentone Hockey Club,Altona Hockey Club
4,Women's Pennant A - 2024,05/05/2024,Mentone Grammar Playing Fields,MNT,15:30,Mentone Hockey Club,Camberwell Hockey Club
4,Women's Pennant B - 2024,05/05/2024,Mentone Grammar Playing Fields,MNT,17:00,Mentone Hockey Club,Camberwell Hockey Club
4,Women's Metro 1 South - 2024,05/05/2024,Monash University,MON,12:30,Monash University Hockey Club,Mornington Peninsula Hockey Club
4,Women's Metro 1 East - 2024,05/05/2024,Monash University,MON,14:00,Collegians-X Hockey Club,KBH Brumbies Hockey Club
4,Women's Metro 1 South - 2024,05/05/2024,Peninsula Hockey Centre,PHC,12:30,Frankston Hockey Club,Cardinia Storm Hockey Club
4,Men's Metro 2 South - 2024,05/05/2024,Peninsula Hockey Centre,PHC,14:00,Frankston Hockey Club,Monash University Hockey Club
4,Men's Vic League 3 South East - 2024,05/05/2024,Sale GRSC,SAL,14:00,East Gippsland Hockey Association,Old Carey Hockey Club
4,Women's Vic League 2 - 2024,05/05/2024,Shepparton Regional Hockey Complex,SHP,14:00,Mooroopna Hockey Club,Werribee Hockey Club
4,Women's Metro 1 South - 2024,05/05/2024,Southern United Hockey Club,MBN,11:00,Southern United Hockey Club,Casey Hockey Club
4,Men's Metro 2 South - 2024,05/05/2024,Southern United Hockey Club,MBN,12:30,Southern United Hockey Club,Mornington Peninsula Hockey Club
4,Men's Pennant A - 2024,05/05/2024,Southern United Hockey Club,MBN,14:00,Southern United Hockey Club,Footscray Hockey Club
4,Women's Metro 1 South - 2024,05/05/2024,Yarra Valley Grammar,YVG,12:30,Croydon Ranges Hockey Club,Knox Hockey Club
4,Men's Metro 1 East - 2024,05/05/2024,Yarra Valley Grammar,YVG,14:00,Croydon Ranges Hockey Club,Doncaster Hockey Club
4,Men's Metro 2 North West - 2024,05/05/2024,,,,Essendon Hockey,BYE
4,Men's Pennant D North West - 2024,05/05/2024,,,,Melbourne University Hockey Club,BYE
4,Men's Pennant E North West - 2024,05/05/2024,,,,Greensborough Hockey Club,BYE
4,Men's Vic League 3 North West - 2024,05/05/2024,,,,RMIT Hockey Club,BYE
4,Men's Vic League 3 South East - 2024,05/05/2024,,,,Powerhouse & St Kilda Hockey Club,BYE
4,Women's Metro 1 North West - 2024,05/05/2024,,,,Essendon Hockey,BYE
4,Women's Pennant D North West - 2024,05/05/2024,,,,Essendon Hockey,BYE
4,Women's Vic League 3 - 2024,05/05/2024,,,,Bayside Cougars Hockey Club,BYE
5,Women's Premier League Reserves - 2024,11/05/2024,Albert Park,APK,12:30,Powerhouse & St Kilda Hockey Club,Waverley Hockey Club
5,Women's Premier League - 2024,11/05/2024,Albert Park,APK,14:00,Powerhouse & St Kilda Hockey Club,Waverley Hockey Club
5,Men's Vic League 3 South East - 2024,11/05/2024,Albert Park,APK,15:30,Powerhouse & St Kilda Hockey Club,Latrobe Valley Hockey Association
5,Men's Pennant E South East - 2024,11/05/2024,Albert Park,APK,17:00,Powerhouse & St Kilda Hockey Club,Camberwell Hockey Club
5,Women's Metro 1 North West - 2024,11/05/2024,Altona Hockey Club,ALT,12:30,Altona Hockey Club,Essendon Hockey
5,Women's Pennant E North West - 2024,11/05/2024,Altona Hockey Club,ALT,14:00,Altona Hockey Club,Hume Hockey Club
5,Men's Pennant B - 2024,11/05/2024,Altona Hockey Club,ALT,15:30,Altona Hockey Club,Doncaster Hockey Club
5,Men's Vic League 2 Reserves - 2024,11/05/2024,Berwick,BER,12:30,Casey Hockey Club,Knox Hockey Club
5,Men's Vic League 2 - 2024,11/05/2024,Berwick,BER,14:00,Casey Hockey Club,Knox Hockey Club
5,Women's Vic League 1 - 2024,11/05/2024,Berwick,BER,15:30,Casey Hockey Club,Knox Hockey Club
5,Women's Vic League 1 Reserves - 2024,11/05/2024,Berwick,BER,17:00,Casey Hockey Club,Knox Hockey Club
5,Women's Metro 1 South - 2024,11/05/2024,Berwick,BER,18:30,Casey Hockey Club,Knox Hockey Club
5,Men's Vic League 2 Reserves - 2024,11/05/2024,Brighton Secondary College,BTN,12:30,Bayside Cougars Hockey Club,Frankston Hockey Club
5,Men's Vic League 2 - 2024,11/05/2024,Brighton Secondary College,BTN,14:00,Bayside Cougars Hockey Club,Frankston Hockey Club
5,Men's Metro 2 North West - 2024,11/05/2024,Brunswick Secondary College,BRU,12:30,Brunswick Hockey Club,Footscray Hockey Club
5,Men's Pennant C - 2024,11/05/2024,Brunswick Secondary College,BRU,14:00,Brunswick Hockey Club,MCC Hockey Section
5,Men's Pennant E North West - 2024,11/05/2024,Brunswick Secondary College,BRU,15:30,Brunswick Hockey Club,Yarra Hockey Club
5,Women's Pennant D North West - 2024,11/05/2024,Brunswick Secondary College,BRU,17:00,Brunswick Hockey Club,Essendon Hockey
5,Women's Premier League Reserves - 2024,11/05/2024,Camberwell Hockey Club,CAM,12:30,Camberwell Hockey Club,Doncaster Hockey Club
5,Women's Premier League - 2024,11/05/2024,Camberwell Hockey Club,CAM,14:00,Camberwell Hockey Club,Doncaster Hockey Club
5,Men's Premier League - 2024,11/05/2024,Camberwell Hockey Club,CAM,15:30,Camberwell Hockey Club,Doncaster Hockey Club
5,Men's Premier League Reserves - 2024,11/05/2024,Camberwell Hockey Club,CAM,17:00,Camberwell Hockey Club,Doncaster Hockey Club
5,Women's Vic League 3 - 2024,11/05/2024,Churchill Hockey Ground,CHU,12:30,Latrobe Valley Hockey Association,Frankston Hockey Club
5,Women's Pennant E South East - 2024,11/05/2024,Dandenong Hockey Centre,DAN,12:30,Greater Dandenong Warriors Hockey Club,Doncaster Hockey Club
5,Women's Vic League 3 - 2024,11/05/2024,Dandenong Hockey Centre,DAN,14:00,Greater Dandenong Warriors Hockey Club,Melbourne High School Old Boys Hockey Club
5,Women's Pennant A - 2024,11/05/2024,Doncaster Hockey Centre,DON,12:30,Doncaster Hockey Club,Hawthorn Hockey Club
5,Men's Pennant E South East - 2024,11/05/2024,Doncaster Hockey Centre,DON,14:00,Doncaster Hockey Club,KBH Brumbies Hockey Club
5,Men's Metro 1 East - 2024,11/05/2024,Doncaster Hockey Centre,DON,15:30,Doncaster Hockey Club,Frankston Hockey Club
5,Men's Metro 1 East - 2024,11/05/2024,Elgar Park,ELG,12:30,KBH Brumbies Hockey Club,Glen Eira Hockey Club
5,Men's Pennant A - 2024,11/05/2024,Elgar Park,ELG,14:00,KBH Brumbies Hockey Club,MCC Hockey Section
5,Men's Pennant B - 2024,11/05/2024,Elgar Park,ELG,15:30,KBH Brumbies Hockey Club,Camberwell Hockey Club
5,Women's Pennant A - 2024,11/05/2024,Elgar Park,ELG,17:00,KBH Brumbies Hockey Club,Camberwell Hockey Club
5,Women's Metro 1 East - 2024,11/05/2024,Elgar Park,ELG,18:30,KBH Brumbies Hockey Club,Melbourne High School Old Boys Hockey Club
5,Men's Premier League Reserves - 2024,11/05/2024,Essendon Hockey Centre,ESS1,12:30,Essendon Hockey,Hawthorn Hockey Club
5,Men's Premier League - 2024,11/05/2024,Essendon Hockey Centre,ESS1,14:00,Essendon Hockey,Hawthorn Hockey Club
5,Women's Premier League - 2024,11/05/2024,Essendon Hockey Centre,ESS1,15:30,Essendon Hockey,Hawthorn Hockey Club
5,Women's Pennant B - 2024,11/05/2024,Essendon Hockey Centre,ESS1,17:00,Essendon Hockey,Doncaster Hockey Club
5,Women's Premier League Reserves - 2024,11/05/2024,Essendon Hockey Centre,ESS2,12:30,Essendon Hockey,Hawthorn Hockey Club
5,Women's Pennant C - 2024,11/05/2024,Essendon Hockey Centre,ESS2,14:00,Essendon Hockey,Altona Hockey Club
5,Men's Pennant A - 2024,11/05/2024,Essendon Hockey Centre,ESS2,15:30,Essendon Hockey,Camberwell Hockey Club
5,Women's Vic League 1 Reserves - 2024,11/05/2024,Footscray Hockey Club,BSF,12:30,WestVic Hockey,La Trobe University Hockey Club
5,Women's Vic League 1 - 2024,11/05/2024,Footscray Hockey Club,BSF,14:00,WestVic Hockey,La Trobe University Hockey Club
5,Men's Vic League 1 - 2024,11/05/2024,Footscray Hockey Club,BSF,15:30,WestVic Hockey,Old Xaverians Hockey Club
5,Men's Vic League 1 Reserves - 2024,11/05/2024,Footscray Hockey Club,BSF,17:00,WestVic Hockey,Old Xaverians Hockey Club
5,Women's Metro 1 South - 2024,11/05/2024,Haileybury College,HAL,14:00,OHA Hockey Club,Croydon Ranges Hockey Club
5,Men's Metro 2 South - 2024,11/05/2024,Haileybury College,HAL,15:30,OHA Hockey Club,Mentone Hockey Club
5,Women's Vic League 1 Reserves - 2024,11/05/2024,Hawthorn Malvern Hockey Centre,H-1,12:30,Toorak East Malvern Hockey Club,Brunswick Hockey Club
5,Women's Vic League 1 - 2024,11/05/2024,Hawthorn Malvern Hockey Centre,H-1,14:00,Toorak East Malvern Hockey Club,Brunswick Hockey Club
5,Men's Premier League - 2024,11/05/2024,Hawthorn Malvern Hockey Centre,H-1,15:30,Toorak East Malvern Hockey Club,Southern United Hockey Club
5,Men's Premier League Reserves - 2024,11/05/2024,Hawthorn Malvern Hockey Centre,H-1,17:00,Toorak East Malvern Hockey Club,Southern United Hockey Club
5,Women's Pennant D South East - 2024,11/05/2024,Hawthorn Malvern Hockey Centre,H-2,12:30,Toorak East Malvern Hockey Club,Hawthorn Hockey Club
5,Women's Pennant C - 2024,11/05/2024,Hawthorn Malvern Hockey Centre,H-2,14:00,Toorak East Malvern Hockey Club,North West Lightning
5,Women's Pennant A - 2024,11/05/2024,Hawthorn Malvern Hockey Centre,H-2,15:30,Toorak East Malvern Hockey Club,Footscray Hockey Club
5,Women's Pennant B - 2024,11/05/2024,Hawthorn Malvern Hockey Centre,H-2,17:00,Toorak East Malvern Hockey Club,Footscray Hockey Club
5,Men's Metro 1 East - 2024,11/05/2024,Hedley Hull Field,HHF,12:30,Waverley Hockey Club,Greater Dandenong Warriors Hockey Club
5,Men's Pennant C - 2024,11/05/2024,Hedley Hull Field,HHF,14:00,Waverley Hockey Club,Hockey Geelong Sharks
5,Men's Pennant B - 2024,11/05/2024,Hedley Hull Field,HHF,15:30,Waverley Hockey Club,Mentone Hockey Club
5,Men's Metro 1 North West - 2024,11/05/2024,Hume Hockey Centre,HUM,14:00,Hume Hockey Club,Craigieburn Falcons Hockey Club
5,Men's Vic League 2 Reserves - 2024,11/05/2024,Koonung Secondary College,KNG,12:30,Eastern Christian Hockey Organisation (ECHO),Yarra Hockey Club
5,Men's Vic League 2 - 2024,11/05/2024,Koonung Secondary College,KNG,14:00,Eastern Christian Hockey Organisation (ECHO),Yarra Hockey Club
5,Women's Vic League 3 - 2024,11/05/2024,Koonung Secondary College,KNG,15:30,Eastern Christian Hockey Organisation (ECHO),Bayside Cougars Hockey Club
5,Women's Pennant E South East - 2024,11/05/2024,Koonung Secondary College,KNG,17:00,Eastern Christian Hockey Organisation (ECHO),MCC Hockey Section
5,Men's Metro 2 East - 2024,11/05/2024,Koonung Secondary College,KNG,18:30,Eastern Christian Hockey Organisation (ECHO),Melbourne Razorbacks Hockey Club
5,Men's Vic League 2 Reserves - 2024,11/05/2024,La Trobe Hockey Centre,LAT,12:30,La Trobe University Hockey Club,Melbourne High School Old Boys Hockey Club
5,Men's Vic League 2 - 2024,11/05/2024,La Trobe Hockey Centre,LAT,14:00,La Trobe University Hockey Club,Melbourne High School Old Boys Hockey Club
5,Men's Metro 1 East - 2024,11/05/2024,La Trobe Hockey Centre,LAT,15:30,La Trobe University Hockey Club,Croydon Ranges Hockey Club
5,Men's Metro 2 North West - 2024,11/05/2024,La Trobe Hockey Centre,LAT,17:00,La Trobe University Hockey Club,Essendon Hockey
5,Men's Metro 2 East - 2024,11/05/2024,Melbourne Grammar,MGS,14:00,Old Melburnians Hockey Club,Camberwell Hockey Club
5,Men's Premier League - 2024,11/05/2024,Melbourne High School,MHS,12:30,MCC Hockey Section,Waverley Hockey Club
5,Men's Premier League Reserves - 2024,11/05/2024,Melbourne High School,MHS,14:00,MCC Hockey Section,Waverley Hockey Club
5,Women's Vic League 1 - 2024,11/05/2024,Melbourne High School,MHS,15:30,MCC Hockey Section,Yarra Hockey Club
5,Women's Vic League 1 Reserves - 2024,11/05/2024,Melbourne High School,MHS,17:00,MCC Hockey Section,Yarra Hockey Club
5,Women's Vic League 1 Reserves - 2024,11/05/2024,Melbourne Sports Centres Parkville,P-1,12:00,Melbourne University Hockey Club,Hockey Geelong Sharks
5,Women's Vic League 1 - 2024,11/05/2024,Melbourne Sports Centres Parkville,P-1,13:30,Melbourne University Hockey Club,Hockey Geelong Sharks
5,Men's Vic League 1 - 2024,11/05/2024,Melbourne Sports Centres Parkville,P-1,15:00,Melbourne University Hockey Club,Hockey Geelong Sharks
5,Men's Vic League 1 Reserves - 2024,11/05/2024,Melbourne Sports Centres Parkville,P-1,16:30,Melbourne University Hockey Club,Hockey Geelong Sharks
5,Men's Pennant E North West - 2024,11/05/2024,Melbourne Sports Centres Parkville,P-2,12:00,Melbourne University Hockey Club,Essendon Hockey
5,Men's Pennant B - 2024,11/05/2024,Melbourne Sports Centres Parkville,P-2,13:30,Melbourne University Hockey Club,MCC Hockey Section
5,Women's Pennant A - 2024,11/05/2024,Melbourne Sports Centres Parkville,P-2,15:00,Melbourne University Hockey Club,Mentone Hockey Club
5,Women's Pennant B - 2024,11/05/2024,Melbourne Sports Centres Parkville,P-2,16:30,Melbourne University Hockey Club,Mentone Hockey Club
5,Men's Metro 1 North West - 2024,11/05/2024,Melton Hockey Ground,MEL,12:30,Caroline Springs Hockey Club,Footscray Hockey Club
5,Women's Metro 1 South - 2024,11/05/2024,Mentone Grammar Playing Fields,MNT,12:30,Mentone Hockey Club,Monash University Hockey Club
5,Men's Pennant E South East - 2024,11/05/2024,Mentone Grammar Playing Fields,MNT,14:00,Mentone Hockey Club,Waverley Hockey Club
5,Women's Pennant D South East - 2024,11/05/2024,Monash University,MON,12:30,Monash University Hockey Club,MCC Hockey Section
5,Men's Pennant D South East - 2024,11/05/2024,Monash University,MON,14:00,Monash University Hockey Club,KBH Brumbies Hockey Club
5,Men's Metro 1 East - 2024,11/05/2024,Monash University,MON,15:30,Monash University Hockey Club,St. Bede's Hockey Club
5,Men's Metro 2 South - 2024,11/05/2024,Monash University,MON,17:00,Monash University Hockey Club,Glen Eira Hockey Club
5,Men's Pennant C - 2024,11/05/2024,PEGS Sporting Fields,PSF1,12:30,PEGS Hockey Club,Mentone Hockey Club
5,Men's Vic League 1 Reserves - 2024,11/05/2024,PEGS Sporting Fields,PSF1,14:00,PEGS Hockey Club,Melbourne Sikhs United Hockey Club
5,Men's Vic League 1 - 2024,11/05/2024,PEGS Sporting Fields,PSF1,15:30,PEGS Hockey Club,Melbourne Sikhs United Hockey Club
5,Men's Pennant D North West - 2024,11/05/2024,PEGS Sporting Fields,PSF2,14:00,PEGS Hockey Club,Altona Hockey Club
5,Men's Vic League 1 Reserves - 2024,11/05/2024,Peninsula Hockey Centre,PHC,12:30,Mornington Peninsula Hockey Club,Monash University Hockey Club
5,Men's Vic League 1 - 2024,11/05/2024,Peninsula Hockey Centre,PHC,14:00,Mornington Peninsula Hockey Club,Monash University Hockey Club
5,Women's Vic League 1 - 2024,11/05/2024,Peninsula Hockey Centre,PHC,15:30,Mornington Peninsula Hockey Club,Monash University Hockey Club
5,Women's Vic League 1 Reserves - 2024,11/05/2024,Peninsula Hockey Centre,PHC,17:00,Mornington Peninsula Hockey Club,Monash University Hockey Club
5,Men's Vic League 3 North West - 2024,11/05/2024,RMIT Bundoora,BUN,12:30,RMIT Hockey Club,Caroline Springs Hockey Club
5,Women's Vic League 2 - 2024,11/05/2024,RMIT Bundoora,BUN,14:00,RMIT Hockey Club,North West Lightning
5,Women's Pennant A - 2024,11/05/2024,Southern United Hockey Club,MBN,12:30,Southern United Hockey Club,Waverley Hockey Club
5,Women's Pennant C - 2024,11/05/2024,Southern United Hockey Club,MBN,14:00,Southern United Hockey Club,Waverley Hockey Club
5,Women's Metro 1 South - 2024,11/05/2024,Southern United Hockey Club,MBN,15:30,Southern United Hockey Club,Cardinia Storm Hockey Club
5,Men's Metro 2 East - 2024,11/05/2024,Trinity Grammar,TGS,12:30,Old Trinity Grammarians Hockey Club,Old Xaverians Hockey Club
5,Men's Vic League 3 North West - 2024,11/05/2024,Trinity Grammar,TGS,14:00,Old Trinity Grammarians Hockey Club,Melton Hockey Club
5,Men's Vic League 1 Reserves - 2024,11/05/2024,Werribee Hockey Club,WER,12:30,Werribee Hockey Club,North West Lightning
5,Men's Vic League 1 - 2024,11/05/2024,Werribee Hockey Club,WER,14:00,Werribee Hockey Club,North West Lightning
5,Women's Vic League 2 - 2024,11/05/2024,Werribee Hockey Club,WER,15:30,Werribee Hockey Club,Melton Hockey Club
5,Women's Metro 1 East - 2024,12/05/2024,Albert Park,APK,12:30,Powerhouse & St Kilda Hockey Club,Melbourne Razorbacks Hockey Club
5,Women's Pennant B - 2024,12/05/2024,Albert Park,APK,14:00,Powerhouse & St Kilda Hockey Club,Hawthorn Hockey Club
5,Men's Metro 2 South - 2024,12/05/2024,Berwick,BER,12:30,Casey Hockey Club,Cardinia Storm Hockey Club
5,Women's Pennant E South East - 2024,12/05/2024,Berwick,BER,14:00,Casey Hockey Club,Hawthorn Hockey Club
5,Women's Metro 1 East - 2024,12/05/2024,Camberwell Hockey Club,CAM,11:30,Camberwell Hockey Club,Waverley Hockey Club
5,Women's Pennant E South East - 2024,12/05/2024,Camberwell Hockey Club,CAM,13:00,Camberwell Hockey Club,Southern United Hockey Club
5,Women's Pennant D South East - 2024,12/05/2024,Camberwell Hockey Club,CAM,14:30,Camberwell Hockey Club,Knox Hockey Club
5,Women's Pennant C - 2024,12/05/2024,Camberwell Hockey Club,CAM,16:00,Camberwell Hockey Club,KBH Brumbies Hockey Club
5,Men's Vic League 3 South East - 2024,12/05/2024,Dandenong Hockey Centre,DAN,12:30,Greater Dandenong Warriors Hockey Club,East Gippsland Hockey Association
5,Men's Pennant D South East - 2024,12/05/2024,Dandenong Hockey Centre,DAN,14:00,Greater Dandenong Warriors Hockey Club,Knox Hockey Club
5,Women's Premier League Reserves - 2024,12/05/2024,Elgar Park,ELG,12:30,KBH Brumbies Hockey Club,Altona Hockey Club
5,Women's Premier League - 2024,12/05/2024,Elgar Park,ELG,14:00,KBH Brumbies Hockey Club,Altona Hockey Club
5,Men's Premier League - 2024,12/05/2024,Elgar Park,ELG,15:30,KBH Brumbies Hockey Club,Altona Hockey Club
5,Men's Premier League Reserves - 2024,12/05/2024,Elgar Park,ELG,17:00,KBH Brumbies Hockey Club,Altona Hockey Club
5,Women's Metro 1 East - 2024,12/05/2024,Elwood,ELW,12:30,Glen Eira Hockey Club,Maccabi Hockey Club
5,Men's Vic League 3 North West - 2024,12/05/2024,Elwood,ELW,14:00,Maccabi Hockey Club,Melbourne Razorbacks Hockey Club
5,Women's Premier League Reserves - 2024,12/05/2024,Greensborough Hockey Centre,GRN1,12:30,Greensborough Hockey Club,Footscray Hockey Club
5,Women's Premier League - 2024,12/05/2024,Greensborough Hockey Centre,GRN1,14:00,Greensborough Hockey Club,Footscray Hockey Club
5,Men's Premier League - 2024,12/05/2024,Greensborough Hockey Centre,GRN1,15:30,Greensborough Hockey Club,Footscray Hockey Club
5,Women's Pennant C - 2024,12/05/2024,Greensborough Hockey Centre,GRN1,17:00,Greensborough Hockey Club,Footscray Hockey Club
5,Women's Pennant E North West - 2024,12/05/2024,Greensborough Hockey Centre,GRN2,11:00,Greensborough Hockey Club,RMIT Hockey Club
5,Men's Pennant C - 2024,12/05/2024,Greensborough Hockey Centre,GRN2,12:30,Greensborough Hockey Club,Southern United Hockey Club
5,Men's Premier League Reserves - 2024,12/05/2024,Greensborough Hockey Centre,GRN2,14:00,Greensborough Hockey Club,Footscray Hockey Club
5,Men's Pennant A - 2024,12/05/2024,Greensborough Hockey Centre,GRN2,15:30,Greensborough Hockey Club,Doncaster Hockey Club
5,Men's Metro 2 East - 2024,12/05/2024,Greensborough Hockey Centre,GRN2,17:00,Greensborough Hockey Club,Knox Hockey Club
5,Men's Pennant C - 2024,12/05/2024,Hawthorn Malvern Hockey Centre,H-1,12:30,Toorak East Malvern Hockey Club,Camberwell Hockey Club
5,Men's Pennant B - 2024,12/05/2024,Hawthorn Malvern Hockey Centre,H-1,14:00,Toorak East Malvern Hockey Club,Footscray Hockey Club
5,Men's Pennant A - 2024,12/05/2024,Hawthorn Malvern Hockey Centre,H-1,15:30,Toorak East Malvern Hockey Club,Footscray Hockey Club
5,Men's Metro 2 East - 2024,12/05/2024,Hawthorn Malvern Hockey Centre,H-2,12:30,Old East Malvern Hockey Club,Old Carey Hockey Club
5,Men's Metro 2 East - 2024,12/05/2024,Hawthorn Malvern Hockey Centre,H-2,14:00,Toorak East Malvern Hockey Club,Maccabi Hockey Club
5,Men's Vic League 2 Reserves - 2024,12/05/2024,Hume Hockey Centre,HUM,12:30,Craigieburn Falcons Hockey Club,St. Bede's Hockey Club
5,Men's Vic League 2 - 2024,12/05/2024,Hume Hockey Centre,HUM,14:00,Craigieburn Falcons Hockey Club,St. Bede's Hockey Club
5,Women's Vic League 2 - 2024,12/05/2024,Hume Hockey Centre,HUM,15:30,Craigieburn Falcons Hockey Club,Gippsland Strikers
5,Women's Pennant B - 2024,12/05/2024,Melbourne High School,MHS,12:30,MCC Hockey Section,Camberwell Hockey Club
5,Men's Pennant E South East - 2024,12/05/2024,Melbourne High School,MHS,14:00,MCC Hockey Section,Old Xaverians Hockey Club
5,Men's Metro 1 East - 2024,12/05/2024,Melbourne High School,MHS,15:30,Melbourne High School Old Boys Hockey Club,MCC Hockey Section
5,Men's Pennant D North West - 2024,12/05/2024,Melbourne Sports Centres Parkville,P-1,12:00,Melbourne University Hockey Club,Footscray Hockey Club
5,Women's Pennant D North West - 2024,12/05/2024,Melbourne Sports Centres Parkville,P-1,13:30,Melbourne University Hockey Club,Footscray Hockey Club
5,Women's Pennant E North West - 2024,12/05/2024,Melbourne Sports Centres Parkville,P-2,12:00,Melbourne University Hockey Club,Brunswick Hockey Club
5,Women's Metro 1 North West - 2024,12/05/2024,Melbourne Sports Centres Parkville,P-2,13:30,Melbourne University Hockey Club,Brunswick Hockey Club
5,Men's Metro 2 North West - 2024,12/05/2024,Melton Hockey Ground,MEL,12:30,Melton Hockey Club,Altona Hockey Club
5,Men's Metro 1 North West - 2024,12/05/2024,Melton Hockey Ground,MEL,14:00,Melton Hockey Club,Melbourne University Hockey Club
